full_text;clean_text;sentiment;confidence;label_final
Lah orang di luar megeri kami gk laper hahaha kerja santai gaji 15jt perbulan 😅;lah orang di luar megeri kami gk laper hahaha kerja santai gaji jt perbulan;positif;5472;negatif
@ardisatriawan Paling bener da #kaburajadulu;paling benar da kaburajadulu;positif;5473;negatif
masuk tv lu bang;masuk tv kamu bang;netral;5474;netral
Malah kita perluas NKRI kitaa dengan membentuk RT dulu diluar 🤣;bahkan kita perluas nkri kitaa dengan membentuk rt dulu diluar;negatif;5475;negatif
sekarang gw tau alasan mbak gw ngebet nyuruh gw lanjut studi ke luar negeri aja dan nyuruh gw buat cari kerja di luar negerii OKH ACC;sekarang saya tahu alasan mbak saya ngebet nyuruh saya lanjut studi ke luar negeri saja dan nyuruh saya buat cari kerja di luar negerii okh accord;netral;5475;negatif
@awesomeposted pintu #kaburajadulu masih terbuka lebar dok ayoo generasi terbaik Indonesia lainnya tinggalkan Indonesia bukan tdk cinta Indonesia tetapi semua butuh pengakuan dan makan;pintu kaburajadulu masih terbuka lebar dok ayoo generasi terbaik indonesia lainnya tinggalkan indonesia bukan tidak cinta indonesia tetapi semua butuh pengakuan dan makan;negatif;5475;negatif
satu priode besok ganti banteng lagiii;satu priode besok ganti banteng lagiii;negatif;5476;netral
Mari kita sekarang hemat buat tambahan biaya magang di LN th depan #kaburajadulu;mari kita sekarang hemat buat tambahan biaya magang di ln th depan kaburajadulu;netral;5477;netral
Kalau ada yang danain gue mau juga kerja keluar negri 😁;kalau ada yang danain saya mau juga kerja keluar negri;netral;5477;netral
Sometime kita-kita melupakan luar biasanya kerja sama itu adalah warisan luhur kita. Mari implementasikan dalam aktivitas keseharian untuk pelihara bangsa dan capai kebahagiaan universal. Bersatu Jaga Negeri https://t.co/xq12jUspn3;sometime kita kita melupakan luar biasanya kerja sama itu adalah warisan luhur kita mari implementasikan dalam aktivitas keseharian untuk pelihara bangsa dan capai kebahagiaan universal bersatu jaga negeri;negatif;5482;netral
butuh kerja berapa taun yah ini✨;butuh kerja berapa tahun yah ini;negatif;5482;netral
@Quvvatt Orang yg nyuruh anak² muda #kaburajadulu ternyata punya niatan biar bisa ngegarong!;orang yang nyuruh anak² muda kaburajadulu ternyata punya niatan biar bisa ngegarong;negatif;5482;negatif
Same answer. Meskipun #kaburajadulu nya lagi diusahakan;same answer meskipun kaburajadulu nya lagi diusahakan;negatif;5484;netral
@msaid_didu Jika yg merasa paling hebat dan paling berjasa thd negeri ini bicara.. #Kaburajadulu https://t.co/ej9PMNUia6;jika yang merasa paling hebat dan paling berjasa terhadap negeri ini bicara kaburajadulu;positif;5485;negatif
sumpah iya aku 800 itupun sama delivery order pake motorku cooo😭 mana ke perumahan yg jalannya pake paving ga rata;sumpah iya aku itupun sama delivery order pakai motorku cooo mana ke perumahan yang jalannya pakai paving ga rata;positif;5486;netral
@worksfess Gue juga dari top uni tapi temen2 gue nggak pernah komentarin siapa kerja di mana apakah itu company bagus apa enggak. Bahkan setelah lulus S2 dari top uni di luar negeri temen2 gue dari kampus yang S2 itu pun juga sama baik yang orang Indonesia maupun yang internasional.;saya juga dari top uni tapi teman saya tidak pernah komentarin siapa kerja di mana apakah itu company bagus apa tidak bahkan setelah lulus s dari top uni di luar negeri teman saya dari kampus yang s itu pun juga sama baik yang orang indonesia maupun yang internasional;positif;5488;positif
@IZ steyl CB;steyl coba;netral;5489;netral
sebenernya kalo mau #kaburajadulu tinggal buka internal job board terus pilih mau negara mana kek damn banyak bgt anjrit vacancynya ke prancis aja ada 200 vacant position;sebenernya kalau mau kaburajadulu tinggal buka internal job board terus pilih mau negara mana seperti damn banyak banget anjing vacancynya ke prancis saja ada vacant position;netral;5489;netral
atau ya realitasnya lebih grim lagi: manajemen utama udah ngga bisa spend lagi jadi paling buka yang core aja/hiring freeze pool of talent yang bagus udah banyak yang #KaburAjaDulu atau HR-nya juga salah satu yg kena restruktur. Udah mulai rame dari lulusan non-psikologi juga.;atau iya realitasnya lebih grim lagi manajemen utama sudah tidak bisa spend lagi jadi paling buka yang core saja hiring freeze pool of talent yang bagus sudah banyak yang kaburajadulu atau hari nya juga salah satu yang kena restruktur sudah mulai ramai dari lulusan non psikologi juga;positif;5489;positif
pengen#kaburajadulu,tpi ga ada modal ya gmna nyari pekerjaan di indo syaratnya bnyk bnget;pengenkaburajadulu tapi ga ada modal iya gmna mencari pekerjaan di indo syaratnya banyak bnget;netral;549;netral
kalo bener tau kan kemana harus pergi ? #kaburajadulu;kalau benar tahu kan kemana harus pergi kaburajadulu;netral;549;netral
tungguin bang 🥹;tungguin bang;netral;5491;netral
Alhamdulillah.aku klo gak SINGAPORE adik aku gak bkal bsa jdi lulusan universitas di mana aku hanya lulusan SD yang bermodal nekat jadi perawat lansia, di tmbh lagi punya ortu yg udah gak bsa ngapa2in;alhamdulillah aku kalau gak singapore adik aku gak bkal bisa jadi lulusan universitas di mana aku hanya lulusan sd yang bermodal nekat jadi perawat lanjut usia di tambah lagi punya orang tua yang sudah gak bisa sedang apa;positif;5492;positif
ngakak sihh;tertawa sihh;negatif;5493;negatif
this fomo trend that i want to folloowww;this fomo trend that i want to folloowww;positif;5493;positif
Siapa saja TIKUS SENAYAN yang #KaburAjaDulu saat INDONESIA GELAP? - Syahroni - Eko Patrio - ... - ... https://t.co/jgImfrHcb3;siapa saja tikus senayan yang kaburajadulu saat indonesia gelap syahroni eko patrio;negatif;5493;negatif
#KaburAjaDulu initiator;kaburajadulu initiator;negatif;5493;netral
fakta bangettt🔥🔥,lah gua nggk usah jauh² di Malaysia aja gua nggk pakek persyaratan yang penting bisa kerja trss fasilitas makan aman,tinggal apartemen,gaji 8000 ringgit lah emang indo ada😂😂;fakta bangettt lah saya nggk perlu jauh² di malaysia saja saya nggk pakek persyaratan yang penting bisa kerja trss fasilitas makan aman tinggal apartemen gaji ringgit lah emang indo ada;positif;5494;positif
@HidayatiMe30318 Itu pak bani #kaburajadulu tapi bawa2 mylen sama jojo ;itu pak bani kaburajadulu tapi bawa mylen sama jojo;negatif;5495;netral
Ganti benua;ganti benua;negatif;5496;netral
"Ini real gaes... Ya begitulah sekarang memang ya

Mohon info kira-kira #kaburajadulu mulai dari mana ya gaes";ini real gaes iya begitulah sekarang memang iya mohon informasi kira kira kaburajadulu mulai dari mana iya gaes;negatif;5496;netral
hubungannya apa anjir, mulai dulu persyaratan nya banyak😭;hubungannya apa anjing mulai dulu persyaratan nya banyak;negatif;5496;netral
Awalnya emang cita-cita dari SMA tapi kelupain gitu aja tapi makin menggebu-gebu lagi tuh darah Jepang dalem diri gue semenjak kenal NCT WISH sampe akhirnya ambil kelas Jepang dan jir tbtb #KaburAjaDulu;awalnya emang cita cita dari sama tapi kelupain gitu saja tapi makin menggebu gebu lagi tuh darah jepang dalem diri saya semenjak kenal nct wish sampai akhirnya ambil kelas jepang dan anjing tbtb kaburajadulu;negatif;5498;negatif
iyah ,saya percaya. di sisi gaji kurang tp kerja trllu over.;iyah saya percaya di sisi gaji kurang tapi kerja trllu over;negatif;5499;negatif
@gerindra @Joko Widodo;widodo;positif;550;netral
Ya Allah bisa membiayai gue buat #KaburAjaDulu ini mah Boleh pinjem dulu gak suk? To? Nanti pas gajian gue cicil;iya allah bisa membiayai saya buat kaburajadulu ini mah boleh pinjem dulu gak masuk to nanti pas gajian saya cicil;netral;5502;netral
@iam_ruby11 Kita harus segera wujudkan #KaburAjaDulu itu kak;kita harus segera wujudkan kaburajadulu itu kak;netral;5503;netral
Alhamdulillah aku juga udah di eropa🥰ayo yg mau ke eropa join smaa aku;alhamdulillah aku juga sudah di eropaayo yang mau ke eropa join smaa aku;netral;5503;positif
saya SMP aja tidak lulus di luar negeri gaji bersih 6-8 JT perbula Alhamdulillah;saya smp saja tidak lulus di luar negeri gaji bersih jt perbula alhamdulillah;netral;5503;positif
Pajak penghasilan di luar negeri itu berapa? Selain pajak penghasilan pajak apa lagi yg harus dibayar disana? Kalau harga telur dan bahan makanan lainnya berapa ya?;pajak penghasilan di luar negeri itu berapa selain pajak penghasilan pajak apa lagi yang harus dibayar disana kalau harga telur dan bahan makanan lainnya berapa iya;netral;5504;netral
Iya kak aku jg tinggal di Pennsylvania. Tapi emg jujur sih USA jauhhh lebih better daripada Indo soal gaji, lifestyle, dll;iya kak aku juga tinggal di pennsylvania tapi emg jujur sih usa jauhhh lebih better daripada indo soal gaji lifestyle dan lain-lain;negatif;5504;netral
@cortisjaksel yukk #KaburAjaDulu ;yukk kaburajadulu;negatif;5506;netral
Semoga ada sosialisasi di berbagai daerah tentang sikon ini. Iming-iming kerja di luar negeri. Kasihan anak negeri. Para pemimpin lindungilah perempuan anak negeri . #CONTENTcenter;semoga ada sosialisasi di berbagai daerah tentang situasi dan kondisi ini iming iming kerja di luar negeri kasihan anak negeri para pemimpin lindungilah perempuan anak negeri contentcenter;negatif;5507;negatif
@islah_bahrawi nanti beritanya sedang berkunjung dan bertemu serta tidak tahu menahu soal penyuapan dll sebelumnya beliau bekerja keras ketika kasus phk sritex dan #kaburajadulu ;nanti beritanya sedang berkunjung dan bertemu serta tidak tahu menahu soal penyuapan dan lain-lain sebelumnya beliau bekerja keras ketika kasus phk sritex dan kaburajadulu;netral;5508;negatif
@dysnis sebuah usaha dari #kaburajadulu;sebuah usaha dari kaburajadulu;positif;5509;positif
@Syifaa @Lovel. ycastlyn @ₖₑₖₑₑₑ🦋;ycastlyn;netral;5509;netral
Gas bos🔥🔥;gas bos;positif;5509;netral
dpr juara 1 #KaburAjaDulu;dpr juara kaburajadulu;positif;551;negatif
iya betul. kenapa? pendaftaran kalo ke jepang yang original atau resmi itu hampir 1.5 tahun paling cepat kalo ngak salah.;iya betul kenapa pendaftaran kalau ke jepang yang original atau resmi itu hampir tahun paling cepat kalau ngak salah;positif;551;netral
① Kapitalisme Sistem ekonomi yang kasih kebebasan ke individu atau swasta buat punya alat produksi (kayak pabrik tanah modal). Tujuan utamanya? Cuan! Pemerintah nggak terlalu ikut campur. Senin Indonesian Gelap #KaburAjaDulu Yuki Kato;① kapitalisme sistem ekonomi yang kasih kebebasan ke individu atau swasta buat punya alat produksi kayak pabrik tanah modal tujuan utamanya cuan pemerintah tidak terlalu ikut campur senin indonesian gelap kaburajadulu yuki kato;negatif;5512;negatif
Kebutuhan tinggi tapi udh bisa langsung beli rumah gimana tuh😂;kebutuhan tinggi tapi udh bisa langsung beli rumah bagaimana tuh;negatif;5514;negatif
cari duit dulu baru ikut trend 😭;cari duit dulu baru ikut trend;negatif;5514;netral
Cita-cita : #kaburajadulu Realita : bolos kelas english 2x berturut-turut ;cita cita kaburajadulu realita bolos kelas english x berturut turut;netral;5514;netral
Klean milih ijazah ketulis nilai 8 dan 9 tpi hidup dgn UMR Jogja atau nilai 7 dan 6 tpi hidup spt Syahroni? Ato IPK dua koma dri luar negeri tpi jdi yg kedua? Patono milih IPK 3 koma dri luar negeri tpi kerja jdi kuli mbako #TerimaKasihTembakau https://t.co/2J8x6Zs6OB;klean milih ijazah ketulis nilai dan tapi hidup dengan umr jogja atau nilai dan tapi hidup seperti syahroni atau ipk dua koma dari luar negeri tapi jadi yang kedua patono milih ipk koma dari luar negeri tapi kerja jadi kuli mbako terimakasihtembakau;positif;5515;negatif
4 tahun lagi;tahun lagi;positif;5515;netral
apakah ini jalannya saya kerja di luar negeri karena skrg skrg kepikiran buat kerja di luar negeri;apakah ini jalannya saya kerja di luar negeri karena skrg skrg terpikirkan buat kerja di luar negeri;negatif;5517;netral
@dprpbismalam persaingan bus dgn berbagai macam fasilitas yg d untung kan coustemer dlu naik bus sering berhenti ngompreng ga ada ac byk copet.sekarang berubah tinggal terminal2 aja yg d bagusin ini tugas pemerintah daerah percaya di eropa Amerika bus nya ga sebagus indo;persaingan bus dengan berbagai macam fasilitas yang di untung kan coustemer dulu naik bus sering berhenti ngompreng ga ada ac banyak copet sekarang berubah tinggal terminal saja yang di bagusin ini tugas pemerintah daerah percaya di eropa amerika bus nya ga sebagus indo;positif;5518;positif
iyah soalnya butuh persiapan banget, salah satunya uang;iyah soalnya butuh persiapan banget salah satunya uang;positif;5523;netral
kan katanya🗿;kan katanya;positif;5524;netral
"kami udh mulai dari 14 tahun yg lalu,
semoga adik² yg mempunyai cita² berkarier di LN dapet terwujud😊
#kaburajadulu memang tidak murah,tapi setidaknya kami berusaha utk mendapatkan kehidupan yg layak di tengah gempuran persyaratan kerja yg rumit dan gaji yg sedikit";kami udh mulai dari tahun yang lalu semoga adik² yang mempunyai cita² berkarier di ln dapat terwujud kaburajadulu memang tidak murah tapi setidaknya kami berusaha untuk mendapatkan kehidupan yang layak di tengah gempuran persyaratan kerja yang rumit dan gaji yang sedikit;positif;5524;positif
Yuk upgrade skill bahasa kamu GRATIS 30 hari di Connecting College! Kelas lengkap Inggris Jepang Mandarin dengan tutor kece sertifikat resmi dan fasilitas lengkap. Dan bagi kamu yang ingin kerja di luar negeri kami siap salurkan kesempatan sesuai minat dan kemampuan kam https://t.co/PPs9fm1XeB;yuk upgrade skill bahasa kamu gratis hari di connecting college kelas lengkap inggris jepang mandarin dengan tutor kece sertifikat resmi dan fasilitas lengkap dan bagi kamu yang ingin kerja di luar negeri kami siap salurkan kesempatan sesuai minat dan kemampuan kam;positif;5525;netral
gw aja s1 eko,pindah hotel gara gaji 2x ,klo udh staff tapi ,gw naek staf aja 2,5 tahunan;saya saja s eko pindah hotel gara gaji x kalau udh staff tapi saya naek staf saja tahunan;negatif;5525;netral
tas koper #kaburajadulu https://t.co/gWp2UJDoSq;tas koper kaburajadulu;netral;5525;netral
sama wkwkw;sama wkwkw;positif;5525;netral
ikut lah bang🗿🗿;ikut lah bang;positif;5525;netral
@bloopbloopxx besok terakhir menikmati bekasi abis itu #kaburajadulu ‍↕️;besok terakhir menikmati bekasi habis itu kaburajadulu;negatif;5528;netral
pengalaman pribadi;pengalaman pribadi;positif;5531;netral
bukanya g boleh nya rekam menara Eiffel pas malam?;bukanya g boleh nya rekam menara eiffel pas malam;negatif;5531;netral
habis dpt mimpi ditawarin job di US atau netherlands. semoga pertanda #KaburAjaDulu;habis dapat mimpi ditawarin job di us atau netherlands semoga pertanda kaburajadulu;netral;5531;positif
lu aja noh ke Kamboja;kamu saja noh ke kamboja;netral;5532;netral
#KaburAjaDulu jalur nyangkut di sela-sela container tongkang ;kaburajadulu jalur nyangkut di sela sela container tongkang;netral;5532;netral
pokoknya habis dapet ijazah SMK harus janji ke jepang;pokoknya habis dapat ijazah smk harus janji ke jepang;negatif;5532;negatif
@Teh__L Pemda (prov/kab) di wilayah potensial terdampak sepertinya juga kurang aktif sosialisasi mitigasinya. LSM atau perguruan tinggi seharusnya bisa bantu. Termasuk mengimbau supaya nggak ke-fomo-an sama perubahan kondisi alam. ##KaburAjaDulu relevan banget buat yang satu ini :);pemerintah daerah prov kabupaten di wilayah potensial terdampak sepertinya juga kurang aktif sosialisasi mitigasinya lsm atau perguruan tinggi seharusnya bisa bantu termasuk mengimbau supaya tidak ke fomo an sama perubahan kondisi alam kaburajadulu relevan banget buat yang satu ini;negatif;5533;negatif
Pdhl pelopor @prabowo #KaburAjaDulu;pdhl pelopor kaburajadulu;positif;5534;negatif
anak kecil yg dulu ngomong pengen kerja di kedutaan luar negeri itu sekarang ngepunk;anak kecil yang dulu bicara pengen kerja di kedutaan luar negeri itu sekarang ngepunk;netral;5534;netral
duit ka duit gweh sisa 50k 😭;duit kakak duit gweh sisa ke;negatif;5535;netral
enggak si bg,gua Cuman bljr Bahasanya setahun terus naik pswt lewat Jalurnya gtu;tidak si abang saya cuman bljr bahasanya setahun terus naik pesawat lewat jalurnya gtu;netral;5536;netral
lah bener semua lagi wkwk;lah benar semua lagi wkwk;negatif;5537;netral
trend bulanan😂;trend bulanan;negatif;5539;netral
Lahhh gitu periode berikutnya kan cari kerja di indo susah gue capek kerja di luar negeri. Mending gue nyapres aja kali ya soalnya kan itu mudah peluang dan hak warga negara Indonesia;lahhh gitu periode berikutnya kan cari kerja di indo susah saya capek kerja di luar negeri lebih baik saya nyapres saja kali iya soalnya kan itu mudah peluang dan hak warga negara indonesia;negatif;5539;negatif
